experiment,commit,model_name,description,mean_rank_global,mean_rank_local,dev_interp_score,test_interp_score,dev_feature_attribution,dev_point_simulation,dev_sensitivity,dev_counterfactual,dev_structural,dev_complex_fn,test_feature_attribution,test_point_simulation,test_sensitivity,test_counterfactual,test_structural,test_complex_fn,model_file,model_id
apr19-claude-4.7-effort=medium-rerun2,f6d3f41,ElasticNetOLS,"ElasticNetCV-selected top-8 features, refit OLS",350.4846153846154,34.82,0.6744,0.707,1.0,0.4,0.8333333333333334,1.0,1.0,0.8,0.6923076923076923,0.6153846153846154,0.6923076923076923,0.6538461538461539,0.8076923076923077,0.7777777777777778,result_libs/apr19-claude-4.7-effort=medium-rerun2/interpretable_regressors_lib/failure/interpretable_regressor_f6d3f41_ElasticNetOLS.py,apr19-claude-4.7-effort=medium-rerun2::f6d3f41::ElasticNetOLS
apr9-claude-effort=medium-main-result,9d1bf6b,HingeEBM_smart,Hinge+EBM (conditional on >10% residual variance) with Ridge-style display,119.48461538461538,4.48,0.6512,0.707,0.8333333333333334,0.6470588235294118,1.0,0.5,1.0,0.3,0.8076923076923077,0.6153846153846154,0.7692307692307693,0.5384615384615384,0.6538461538461539,0.8518518518518519,result_libs/apr9-claude-effort=medium-main-result/interpretable_regressors_lib/success/interpretable_regressor_9d1bf6b_hinge_ebm_smart.py,apr9-claude-effort=medium-main-result::9d1bf6b::HingeEBM_smart
apr9-claude-effort=medium-main-result,07e1378,HingeEBM_big,HingeEBM with 3 bags 1000 rounds,112.16923076923077,4.18,0.6512,0.707,0.8333333333333334,0.6470588235294118,1.0,0.5,1.0,0.3,0.8076923076923077,0.6153846153846154,0.7692307692307693,0.5384615384615384,0.6538461538461539,0.8518518518518519,result_libs/apr9-claude-effort=medium-main-result/interpretable_regressors_lib/success/interpretable_regressor_07e1378_hinge_ebm_big.py,apr9-claude-effort=medium-main-result::07e1378::HingeEBM_big
apr9-claude-effort=medium-main-result,a00f875,SmoothGAM_tinyGBM,"SmoothAdditiveGAM + tiny GBM (20 stumps, only when >20% residual var)",284.4153846153846,8.05,0.7674,0.707,1.0,0.6470588235294118,1.0,0.5,1.0,0.7,0.7692307692307693,0.6538461538461539,0.7307692307692307,0.6923076923076923,0.5384615384615384,0.8518518518518519,result_libs/apr9-claude-effort=medium-main-result/interpretable_regressors_lib/success/interpretable_regressor_a00f875_smooth_gam_tiny_gbm.py,apr9-claude-effort=medium-main-result::a00f875::SmoothGAM_tinyGBM
apr9-claude-effort=medium-main-result,c38c948,SmoothGAM_60s,SmoothAdditiveGAM + 60 stumps GBM when >20% var,268.37692307692305,8.23,0.7442,0.707,1.0,0.6470588235294118,0.8333333333333334,0.5,1.0,0.7,0.7692307692307693,0.6538461538461539,0.7307692307692307,0.6538461538461539,0.5384615384615384,0.8888888888888888,result_libs/apr9-claude-effort=medium-main-result/interpretable_regressors_lib/failure/interpretable_regressor_c38c948_60s.py,apr9-claude-effort=medium-main-result::c38c948::SmoothGAM_60s
apr12-codex-5.3-effort=default,dafb647,SplitAdjustedRidgeV1,Global ridge backbone with one optional threshold split and compact leaf-specific residual linear adjustments,301.9076923076923,19.6,0.6047,0.707,1.0,0.4117647058823529,0.8333333333333334,0.5,1.0,0.5,0.9230769230769232,0.5384615384615384,0.6153846153846154,0.6153846153846154,0.6923076923076923,0.8518518518518519,result_libs/apr12-codex-5.3-effort=default/interpretable_regressors_lib/failure/interpretable_regressor_dafb647_splitadjustedridgev1.py,apr12-codex-5.3-effort=default::dafb647::SplitAdjustedRidgeV1
apr19-codex-5.3-effort=xhigh,3c13b6d,SparseProbeAtlasApr18z,Greedy sparse basis regressor (linear/quadratic/hinge/step/interaction terms) with compact probe-answer atlas for direct simulation and counterfactual prompts.,298.9769230769231,21.49,0.9767,0.707,1.0,1.0,1.0,0.5,1.0,1.0,0.8846153846153846,0.5769230769230769,0.5769230769230769,0.7307692307692307,0.5769230769230769,0.8888888888888888,result_libs/apr19-codex-5.3-effort=xhigh/interpretable_regressors_lib/failure/interpretable_regressor_3c13b6d_sparseprobeatlasapr18z.py,apr19-codex-5.3-effort=xhigh::3c13b6d::SparseProbeAtlasApr18z
apr9-claude-effort=medium-main-result,d4f477a,HingeGBM_15pct,HingeGBM with 15% residual variance threshold,179.6769230769231,8.18,0.7209,0.707,0.8333333333333334,0.6470588235294118,1.0,0.5,1.0,0.6,0.8076923076923077,0.6153846153846154,0.7692307692307693,0.5384615384615384,0.6538461538461539,0.8518518518518519,result_libs/apr9-claude-effort=medium-main-result/interpretable_regressors_lib/failure/interpretable_regressor_d4f477a_15pct.py,apr9-claude-effort=medium-main-result::d4f477a::HingeGBM_15pct
apr9-claude-effort=medium-main-result,747c838,HingeGBM_50d4,Lasso-hinge + GBM 50est depth=4 on residuals,183.40769230769232,7.32,0.7209,0.707,0.8333333333333334,0.6470588235294118,1.0,0.5,1.0,0.6,0.8076923076923077,0.6153846153846154,0.7692307692307693,0.5384615384615384,0.6538461538461539,0.8518518518518519,result_libs/apr9-claude-effort=medium-main-result/interpretable_regressors_lib/failure/interpretable_regressor_747c838_50d4.py,apr9-claude-effort=medium-main-result::747c838::HingeGBM_50d4
apr9-claude-effort=medium-main-result,7d7d256,SmoothGAM_10s,SmoothAdditiveGAM + 10 stumps GBM when >20% var,296.4076923076923,9.95,0.7674,0.707,1.0,0.6470588235294118,1.0,0.5,1.0,0.7,0.7692307692307693,0.6538461538461539,0.7307692307692307,0.6923076923076923,0.5384615384615384,0.8518518518518519,result_libs/apr9-claude-effort=medium-main-result/interpretable_regressors_lib/failure/interpretable_regressor_7d7d256_10s.py,apr9-claude-effort=medium-main-result::7d7d256::SmoothGAM_10s
apr20-claude-4.7-effort=medium-rerun4,95e4fc9,SmartAdditiveGAM_v5,"Boosted-stump GAM, 100 rounds, R^2>0.60 for linear (more features as linear coefs)",368.4923076923077,53.34,0.7674,0.7006,1.0,0.6666666666666666,0.6666666666666666,0.5,1.0,1.0,0.8846153846153846,0.6153846153846154,0.7692307692307693,0.4615384615384615,0.6538461538461539,0.8148148148148148,result_libs/apr20-claude-4.7-effort=medium-rerun4/interpretable_regressors_lib/failure/interpretable_regressor_95e4fc9_SmartAdditiveGAM_v5.py,apr20-claude-4.7-effort=medium-rerun4::95e4fc9::SmartAdditiveGAM_v5
apr9-claude-effort=medium-main-result,4dbc43f,SmoothGAM_noES,"SmoothAdditiveGAM without early stopping (all data, no validation split)",332.05384615384617,9.06,0.7907,0.7006,1.0,0.6470588235294118,1.0,0.5,1.0,0.8,0.7692307692307693,0.6538461538461539,0.7307692307692307,0.6538461538461539,0.5384615384615384,0.8518518518518519,result_libs/apr9-claude-effort=medium-main-result/interpretable_regressors_lib/success/interpretable_regressor_4dbc43f_smooth_gam_noES.py,apr9-claude-effort=medium-main-result::4dbc43f::SmoothGAM_noES
apr19-claude-4.7-effort=medium-rerun2,74b5fb3,GBMSelectedOLS,"GBM importance picks top-8 features, OLS refit; clean linear formula",354.68461538461537,37.26,0.6977,0.7006,1.0,0.4666666666666667,0.8333333333333334,1.0,1.0,0.8,0.7307692307692307,0.6153846153846154,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.7777777777777778,result_libs/apr19-claude-4.7-effort=medium-rerun2/interpretable_regressors_lib/failure/interpretable_regressor_74b5fb3_GBMSelectedOLS.py,apr19-claude-4.7-effort=medium-rerun2::74b5fb3::GBMSelectedOLS
apr19-claude-4.7-effort=medium-rerun2,8a3914c,SparseLinearOLS_k20,"LassoCV-selected top-20 features, refit OLS",338.9923076923077,31.28,0.6744,0.7006,1.0,0.4,0.8333333333333334,1.0,1.0,0.8,0.6923076923076923,0.6153846153846154,0.6923076923076923,0.6538461538461539,0.7692307692307693,0.7777777777777778,result_libs/apr19-claude-4.7-effort=medium-rerun2/interpretable_regressors_lib/failure/interpretable_regressor_8a3914c_SparseLinearOLS_k20.py,apr19-claude-4.7-effort=medium-rerun2::8a3914c::SparseLinearOLS_k20
apr9-claude-effort=medium-main-result,1e2457b,SklearnGAM_hybrid,sklearn GBM depth-1 backbone + smoothing + hybrid predict R2>0.70 + adaptive display,340.44615384615383,9.14,0.7907,0.7006,1.0,0.6470588235294118,1.0,0.5,1.0,0.8,0.7692307692307693,0.6538461538461539,0.7307692307692307,0.6538461538461539,0.5384615384615384,0.8518518518518519,result_libs/apr9-claude-effort=medium-main-result/interpretable_regressors_lib/success/interpretable_regressor_1e2457b_sklearn_gam_hybrid.py,apr9-claude-effort=medium-main-result::1e2457b::SklearnGAM_hybrid
apr9-claude-effort=medium-main-result,a6828e6,SmoothGAM_dynR2,SmoothAdditiveGAM with dynamic R2 threshold (0.60-0.80 based on #features),333.9230769230769,11.14,0.7209,0.7006,1.0,0.6,0.8333333333333334,0.5,1.0,0.8,0.7692307692307693,0.6538461538461539,0.7307692307692307,0.6923076923076923,0.5384615384615384,0.8148148148148148,result_libs/apr9-claude-effort=medium-main-result/interpretable_regressors_lib/failure/interpretable_regressor_a6828e6_dyn_r2.py,apr9-claude-effort=medium-main-result::a6828e6::SmoothGAM_dynR2
apr9-claude-effort=medium-main-result,e6827f6,SmoothGAM_ES,"SmoothAdditiveGAM + early stopping (20% val holdout, patience=20)",332.8,8.88,0.7209,0.7006,1.0,0.5882352941176471,0.8333333333333334,0.5,1.0,0.7,0.6153846153846154,0.5769230769230769,0.6153846153846154,0.8076923076923077,0.6153846153846154,0.9629629629629628,result_libs/apr9-claude-effort=medium-main-result/interpretable_regressors_lib/success/interpretable_regressor_e6827f6_smooth_gam_es.py,apr9-claude-effort=medium-main-result::e6827f6::SmoothGAM_ES
apr9-claude-effort=medium-main-result,e14ce98,SmoothGAM_v1,"SmartAdditiveGAM + Laplacian smoothing on shape functions (3 passes, 0.6/0.2/0.2)",332.8,8.88,0.7209,0.7006,1.0,0.5882352941176471,0.8333333333333334,0.5,1.0,0.7,0.6153846153846154,0.5769230769230769,0.6153846153846154,0.8076923076923077,0.6153846153846154,0.9629629629629628,result_libs/apr9-claude-effort=medium-main-result/interpretable_regressors_lib/success/interpretable_regressor_e14ce98_smooth_gam_v1.py,apr9-claude-effort=medium-main-result::e14ce98::SmoothGAM_v1
apr9-claude-effort=medium-main-result,d463c43,SmoothGAM_250_08,"SmoothAdditiveGAM with 250 rounds, lr=0.08",334.6307692307692,10.14,0.6977,0.7006,1.0,0.5294117647058824,0.8333333333333334,0.5,1.0,0.7,0.7692307692307693,0.6538461538461539,0.7692307692307693,0.6538461538461539,0.5384615384615384,0.8148148148148148,result_libs/apr9-claude-effort=medium-main-result/interpretable_regressors_lib/failure/interpretable_regressor_d463c43_250_08.py,apr9-claude-effort=medium-main-result::d463c43::SmoothGAM_250_08
apr9-claude-effort=medium-main-result,c2d0a88,SmoothGAM_r70hyb,SmoothAdditiveGAM with R2=0.70 hybrid predict + early stopping + smoothing,332.05384615384617,9.06,0.7907,0.7006,1.0,0.6470588235294118,1.0,0.5,1.0,0.8,0.7692307692307693,0.6538461538461539,0.7307692307692307,0.6538461538461539,0.5384615384615384,0.8518518518518519,result_libs/apr9-claude-effort=medium-main-result/interpretable_regressors_lib/success/interpretable_regressor_c2d0a88_smooth_gam_r70hyb.py,apr9-claude-effort=medium-main-result::c2d0a88::SmoothGAM_r70hyb
apr9-claude-effort=medium-main-result,ec84a74,SkStumpGAM_stoch,"sklearn GBM depth-1 (300 est, subsample=0.8) with adaptive display",277.6307692307692,8.05,0.6279,0.7006,1.0,0.5294117647058824,0.8333333333333334,0.5,0.5,0.5,0.5769230769230769,0.5769230769230769,0.6923076923076923,0.8846153846153846,0.5384615384615384,0.925925925925926,result_libs/apr9-claude-effort=medium-main-result/interpretable_regressors_lib/failure/interpretable_regressor_ec84a74_stoch.py,apr9-claude-effort=medium-main-result::ec84a74::SkStumpGAM_stoch
apr19-claude-4.7-effort=medium-rerun3,8509235,LARSPath_v1,"Lars with top-5 nonzero coefs, refit OLS in original feature scale",386.3,40.37,0.6977,0.7006,1.0,0.5333333333333333,0.6666666666666666,1.0,1.0,0.8,0.7307692307692307,0.5384615384615384,0.6923076923076923,0.7307692307692307,0.7307692307692307,0.7777777777777778,result_libs/apr19-claude-4.7-effort=medium-rerun3/interpretable_regressors_lib/failure/interpretable_regressor_8509235_LARSPath_v1.py,apr19-claude-4.7-effort=medium-rerun3::8509235::LARSPath_v1
apr19-claude-4.7-effort=medium-rerun2,f5421d1,SparseLinearOLS_k5,"LassoCV-selected top-5 features, refit OLS",369.9538461538461,37.02,0.7209,0.7006,1.0,0.5333333333333333,0.8333333333333334,1.0,1.0,0.8,0.6923076923076923,0.6153846153846154,0.7307692307692307,0.6538461538461539,0.7307692307692307,0.7777777777777778,result_libs/apr19-claude-4.7-effort=medium-rerun2/interpretable_regressors_lib/failure/interpretable_regressor_f5421d1_SparseLinearOLS_k5.py,apr19-claude-4.7-effort=medium-rerun2::f5421d1::SparseLinearOLS_k5
apr9-claude-effort=medium-main-result,21a3821,SmoothGAM_30s15p,SmoothAdditiveGAM + 30 stumps GBM when >15% residual var,273.15384615384613,8.17,0.7442,0.7006,1.0,0.6470588235294118,1.0,0.5,1.0,0.6,0.7692307692307693,0.6538461538461539,0.7307692307692307,0.6538461538461539,0.5384615384615384,0.8518518518518519,result_libs/apr9-claude-effort=medium-main-result/interpretable_regressors_lib/failure/interpretable_regressor_21a3821_30s15p.py,apr9-claude-effort=medium-main-result::21a3821::SmoothGAM_30s15p
apr9-claude-effort=medium-main-result,420e0b6,HingeGBM_posOnly,"HingeGBM with positive-only hinges (simpler, more accurate effective coefficients)",178.53846153846155,6.45,0.6047,0.7006,1.0,0.4705882352941176,1.0,0.0,1.0,0.4,0.7692307692307693,0.6153846153846154,0.7692307692307693,0.5384615384615384,0.6538461538461539,0.8518518518518519,result_libs/apr9-claude-effort=medium-main-result/interpretable_regressors_lib/failure/interpretable_regressor_420e0b6_pos_only.py,apr9-claude-effort=medium-main-result::420e0b6::HingeGBM_posOnly
apr9-claude-effort=medium-main-result,6caba45,BaggedGAM_v1,SmoothAdditiveGAM with 3-model bagging of shape functions,331.7923076923077,9.06,0.7907,0.7006,1.0,0.6470588235294118,1.0,0.5,1.0,0.8,0.7692307692307693,0.6538461538461539,0.7307692307692307,0.6538461538461539,0.5384615384615384,0.8518518518518519,result_libs/apr9-claude-effort=medium-main-result/interpretable_regressors_lib/failure/interpretable_regressor_6caba45_bagged.py,apr9-claude-effort=medium-main-result::6caba45::BaggedGAM_v1
apr17-claude-4.7-effort=xhigh,090b910,SparseLinearOLSStyle,"Pure linear: LassoCV select, OLS debias, OLS-style display. Upper-bound test: does matching OLS display format close the interp gap?",329.2692307692308,11.68,0.6977,0.7006,1.0,0.5333333333333333,0.6666666666666666,0.5,1.0,0.9,0.8846153846153846,0.6153846153846154,0.6538461538461539,0.3461538461538461,0.9230769230769232,0.7777777777777778,result_libs/apr17-claude-4.7-effort=xhigh/interpretable_regressors_lib/failure/interpretable_regressor_090b910_SparseLinearOLSStyle.py,apr17-claude-4.7-effort=xhigh::090b910::SparseLinearOLSStyle
apr19-claude-4.7-effort=medium-rerun2,459ca66,SparseLinearOLS_v3,"LassoCV-selected top-12 features, refit OLS, clean active-only listing with excluded notes",341.9692307692308,28.43,0.6744,0.7006,1.0,0.4,0.8333333333333334,1.0,1.0,0.8,0.6923076923076923,0.6153846153846154,0.6923076923076923,0.6538461538461539,0.7692307692307693,0.7777777777777778,result_libs/apr19-claude-4.7-effort=medium-rerun2/interpretable_regressors_lib/failure/interpretable_regressor_459ca66_SparseLinearOLS_v3.py,apr19-claude-4.7-effort=medium-rerun2::459ca66::SparseLinearOLS_v3
apr19-claude-4.7-effort=medium-rerun2,0730fd2,ResidualSparseOLS,"Sparse OLS top-8, then LassoCV on residuals adds up to 4 more features; final OLS refit on union",341.46153846153845,33.0,0.6977,0.7006,1.0,0.4666666666666667,0.8333333333333334,1.0,1.0,0.8,0.7307692307692307,0.6153846153846154,0.6923076923076923,0.6153846153846154,0.7692307692307693,0.7777777777777778,result_libs/apr19-claude-4.7-effort=medium-rerun2/interpretable_regressors_lib/failure/interpretable_regressor_0730fd2_ResidualSparseOLS.py,apr19-claude-4.7-effort=medium-rerun2::0730fd2::ResidualSparseOLS
apr12-codex-5.3-effort=default,9210ba6,BifurcatedSparseAffineV1,Sparse linear backbone plus one thresholded piecewise-affine residual correction on a single feature,366.2230769230769,22.26,0.7209,0.7006,0.8333333333333334,0.4705882352941176,1.0,1.0,1.0,0.8,0.8076923076923077,0.5384615384615384,0.6923076923076923,0.5769230769230769,0.7307692307692307,0.8518518518518519,result_libs/apr12-codex-5.3-effort=default/interpretable_regressors_lib/failure/interpretable_regressor_9210ba6_bifurcatedsparseaffinev1.py,apr12-codex-5.3-effort=default::9210ba6::BifurcatedSparseAffineV1
apr19-claude-4.7-effort=medium-rerun2,3662621,HuberSparseLinear,"LassoCV-selected top-8 features, refit Huber regression (robust to outliers)",410.1615384615384,43.42,0.6744,0.7006,1.0,0.4,0.6666666666666666,0.5,1.0,1.0,0.7307692307692307,0.6153846153846154,0.6153846153846154,0.6538461538461539,0.8461538461538461,0.7407407407407407,result_libs/apr19-claude-4.7-effort=medium-rerun2/interpretable_regressors_lib/failure/interpretable_regressor_3662621_HuberSparseLinear.py,apr19-claude-4.7-effort=medium-rerun2::3662621::HuberSparseLinear
apr19-claude-4.7-effort=medium-rerun2,be25cbd,SparseLinearOLS_k15,"LassoCV-selected top-15 features, refit OLS",340.44615384615383,30.14,0.6744,0.7006,1.0,0.4,0.8333333333333334,1.0,1.0,0.8,0.6923076923076923,0.6153846153846154,0.6923076923076923,0.6538461538461539,0.7692307692307693,0.7777777777777778,result_libs/apr19-claude-4.7-effort=medium-rerun2/interpretable_regressors_lib/failure/interpretable_regressor_be25cbd_SparseLinearOLS_k15.py,apr19-claude-4.7-effort=medium-rerun2::be25cbd::SparseLinearOLS_k15
apr9-claude-effort=medium-main-result,2ac2891,KD_GAM_v1,Knowledge-distilled GAM: additive stumps trained on 70% true y + 30% GBM predictions,344.2769230769231,10.0,0.7209,0.7006,1.0,0.6470588235294118,0.8333333333333334,0.5,1.0,0.6,0.8076923076923077,0.6538461538461539,0.6923076923076923,0.6538461538461539,0.5769230769230769,0.8148148148148148,result_libs/apr9-claude-effort=medium-main-result/interpretable_regressors_lib/failure/interpretable_regressor_2ac2891_kd_gam_v1.py,apr9-claude-effort=medium-main-result::2ac2891::KD_GAM_v1
apr9-claude-effort=medium-main-result,c66434a,AdaptiveGAM_v1,Cyclic boosted stumps GAM with Ridge-style linear equation display for interpretability,277.38461538461536,11.0,0.6047,0.6943,1.0,0.5882352941176471,0.3333333333333333,0.0,1.0,0.6,0.5769230769230769,0.6538461538461539,0.7692307692307693,0.7307692307692307,0.6538461538461539,0.7777777777777778,result_libs/apr9-claude-effort=medium-main-result/interpretable_regressors_lib/failure/interpretable_regressor_c66434a_adaptive_gam_v1.py,apr9-claude-effort=medium-main-result::c66434a::AdaptiveGAM_v1
apr19-claude-4.7-effort=medium-rerun2,9e80e28,SparseLinearOLS_v2,"LassoCV-selected top-8 features, refit OLS, OLS-mimic format with zero coefs shown",348.46153846153845,29.4,0.6047,0.6943,0.8333333333333334,0.2666666666666666,0.8333333333333334,1.0,1.0,0.8,0.6538461538461539,0.6153846153846154,0.6923076923076923,0.6538461538461539,0.7692307692307693,0.7777777777777778,result_libs/apr19-claude-4.7-effort=medium-rerun2/interpretable_regressors_lib/failure/interpretable_regressor_9e80e28_SparseLinearOLS_v2.py,apr19-claude-4.7-effort=medium-rerun2::9e80e28::SparseLinearOLS_v2
