experiment,commit,model_name,description,mean_rank_global,mean_rank_local,dev_interp_score,test_interp_score,dev_feature_attribution,dev_point_simulation,dev_sensitivity,dev_counterfactual,dev_structural,dev_complex_fn,test_feature_attribution,test_point_simulation,test_sensitivity,test_counterfactual,test_structural,test_complex_fn,model_file,model_id
apr17-claude-4.7-effort=xhigh,21fcc66,PiecewiseGAM_Plus,"Piecewise GAM (3% prune) + top-3 pairwise interactions selected by |corr(x_i*x_j, residual)|.",172.63076923076923,8.71,0.6047,0.5732,0.8333333333333334,0.5882352941176471,1.0,0.5,1.0,0.2,0.8076923076923077,0.46153846153846156,0.6153846153846154,0.23076923076923078,0.5769230769230769,0.7407407407407407,result_libs/apr17-claude-4.7-effort=xhigh/interpretable_regressors_lib/failure/interpretable_regressor_21fcc66_PiecewiseGAM_Plus.py,apr17-claude-4.7-effort=xhigh::21fcc66::PiecewiseGAM_Plus
apr19-codex-5.3-effort=xhigh,f53febb,ValSoftmaxTeacherAtlasApr18bm,"Validation-RMSE softmax ensemble of low-data TabPFN teacher (optional), HistGradientBoosting, and ridge; blends only when competitive with the best expert and uses holdout-only affine calibration, plus probe-answer simulation atlas.",172.63076923076923,22.88,0.9767,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,result_libs/apr19-codex-5.3-effort=xhigh/interpretable_regressors_lib/failure/interpretable_regressor_f53febb_valsoftmaxteacheratlasapr18bm.py,apr19-codex-5.3-effort=xhigh::f53febb::ValSoftmaxTeacherAtlasApr18bm
apr20-claude-4.7-effort=medium-rerun4,98c122a,HybridGAM_v29,"HybridGAM: RF 300/d15 no shrinkage (deeper trees, big ensemble — push rank extreme)",172.76923076923077,23.8,0.6047,0.6306,1.0,0.5294117647058824,0.6666666666666666,0.5,1.0,0.4,0.6923076923076923,0.5384615384615384,0.6538461538461539,0.5,0.6538461538461539,0.7407407407407407,result_libs/apr20-claude-4.7-effort=medium-rerun4/interpretable_regressors_lib/failure/interpretable_regressor_98c122a_HybridGAM_v29.py,apr20-claude-4.7-effort=medium-rerun4::98c122a::HybridGAM_v29
apr17-codex-5.3-effort=high,6612911,SparseGateDistilledBoost_v1,Dual-path calibrated HGB/ExtraTrees/Ridge batch blend with compact sparse linear-plus-hinge symbolic single-row rule,173.13076923076923,13.88,0.6279,0.0,0.8333333333333334,0.7058823529411765,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,result_libs/apr17-codex-5.3-effort=high/interpretable_regressors_lib/failure/interpretable_regressor_6612911_sparse_gate_distilled_boost_v1.py,apr17-codex-5.3-effort=high::6612911::SparseGateDistilledBoost_v1
apr19-codex-5.3-effort=xhigh,598d4e8,ValidationRouterSplineApr18ak,"Callsite-gated validation router over HistGB/ExtraTrees/GBM/ridge-linear: select best single expert unless nonnegative blend materially improves validation RMSE, paired with sparse spline probe card.",174.16923076923078,14.71,0.9535,0.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,result_libs/apr19-codex-5.3-effort=xhigh/interpretable_regressors_lib/failure/interpretable_regressor_598d4e8_validationroutersplineapr18ak.py,apr19-codex-5.3-effort=xhigh::598d4e8::ValidationRouterSplineApr18ak
apr17-codex-5.3-effort=high,d2694d8,TransparentDistilledForestBoost_v1,Holdout-calibrated GBM/RF/ExtraTrees/Ridge batch ensemble with sparse distilled linear-plus-hinge symbolic single-row equation,174.73846153846154,14.46,0.6047,0.6688,0.6666666666666666,0.47058823529411764,1.0,1.0,1.0,0.4,0.7692307692307693,0.38461538461538464,0.8846153846153846,0.7307692307692307,0.7692307692307693,0.48148148148148145,result_libs/apr17-codex-5.3-effort=high/interpretable_regressors_lib/failure/interpretable_regressor_d2694d8_transparent_distilled_forest_boost_v1.py,apr17-codex-5.3-effort=high::d2694d8::TransparentDistilledForestBoost_v1
apr17-codex-5.3-effort=high,c3a3f73,CalibratedTabPFNForestAtlas_v1,"Dual-path regressor with TabPFN-first validated blend (TabPFN/HGB/RF/Ridge), affine calibration, sparse residual ridge correction, and compact single-row audit atlas",176.0,17.12,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,result_libs/apr17-codex-5.3-effort=high/interpretable_regressors_lib/failure/interpretable_regressor_c3a3f73_CalibratedTabPFNForestAtlas_v1.py,apr17-codex-5.3-effort=high::c3a3f73::CalibratedTabPFNForestAtlas_v1
apr20-claude-4.7-effort=medium-rerun4,555dfad,HybridGAM_v13,SmartAdditiveGAM + hidden 30-tree RF depth=3 residual (smaller/conservative vs v5),176.6,28.14,0.7209,0.6497,1.0,0.6470588235294118,0.6666666666666666,0.5,1.0,0.7,0.6923076923076923,0.5384615384615384,0.6923076923076923,0.5769230769230769,0.6538461538461539,0.7407407407407407,result_libs/apr20-claude-4.7-effort=medium-rerun4/interpretable_regressors_lib/failure/interpretable_regressor_555dfad_HybridGAM_v13.py,apr20-claude-4.7-effort=medium-rerun4::555dfad::HybridGAM_v13
apr9-claude-effort=medium-main-result,420e0b6,HingeGBM_posOnly,"HingeGBM with positive-only hinges (simpler, more accurate effective coefficients)",178.53846153846155,6.45,0.6047,0.7006,1.0,0.47058823529411764,1.0,0.0,1.0,0.4,0.7692307692307693,0.6153846153846154,0.7692307692307693,0.5384615384615384,0.6538461538461539,0.8518518518518519,result_libs/apr9-claude-effort=medium-main-result/interpretable_regressors_lib/failure/interpretable_regressor_420e0b6_pos_only.py,apr9-claude-effort=medium-main-result::420e0b6::HingeGBM_posOnly
apr9-claude-effort=medium-main-result,b1e944c,HingeGBM_v1,"Lasso-hinge + GBM (not EBM) on residuals, effective coefficient display",179.53076923076924,5.68,0.7209,0.707,0.8333333333333334,0.6470588235294118,1.0,0.5,1.0,0.6,0.8076923076923077,0.6153846153846154,0.7692307692307693,0.5384615384615384,0.6538461538461539,0.8518518518518519,result_libs/apr9-claude-effort=medium-main-result/interpretable_regressors_lib/success/interpretable_regressor_b1e944c_hinge_gbm_v1.py,apr9-claude-effort=medium-main-result::b1e944c::HingeGBM_v1
apr9-claude-effort=medium-main-result,d4f477a,HingeGBM_15pct,HingeGBM with 15% residual variance threshold,179.6769230769231,8.18,0.7209,0.707,0.8333333333333334,0.6470588235294118,1.0,0.5,1.0,0.6,0.8076923076923077,0.6153846153846154,0.7692307692307693,0.5384615384615384,0.6538461538461539,0.8518518518518519,result_libs/apr9-claude-effort=medium-main-result/interpretable_regressors_lib/failure/interpretable_regressor_d4f477a_15pct.py,apr9-claude-effort=medium-main-result::d4f477a::HingeGBM_15pct
apr9-claude-effort=medium-main-result,747c838,HingeGBM_50d4,Lasso-hinge + GBM 50est depth=4 on residuals,183.40769230769232,7.32,0.7209,0.707,0.8333333333333334,0.6470588235294118,1.0,0.5,1.0,0.6,0.8076923076923077,0.6153846153846154,0.7692307692307693,0.5384615384615384,0.6538461538461539,0.8518518518518519,result_libs/apr9-claude-effort=medium-main-result/interpretable_regressors_lib/failure/interpretable_regressor_747c838_50d4.py,apr9-claude-effort=medium-main-result::747c838::HingeGBM_50d4
apr20-claude-4.7-effort=medium-rerun4,a2d18cf,HybridGAM_v25,HybridGAM: RF 125/d8 shrunk by 0.4 (gap between v15 and v17),184.2153846153846,28.89,0.7674,0.6624,1.0,0.6470588235294118,0.8333333333333334,0.5,1.0,0.8,0.6923076923076923,0.5769230769230769,0.6923076923076923,0.5384615384615384,0.6923076923076923,0.7777777777777778,result_libs/apr20-claude-4.7-effort=medium-rerun4/interpretable_regressors_lib/failure/interpretable_regressor_a2d18cf_HybridGAM_v25.py,apr20-claude-4.7-effort=medium-rerun4::a2d18cf::HybridGAM_v25
apr19-codex-5.3-effort=xhigh,b1dc311,StochasticLineSearchTreeAtlasApr18o,Adaptive-L2 spline/interactions backbone plus stochastic feature-bagged residual tree boosting with line-search updates and probe-answer anchors.,185.23076923076923,9.8,0.9535,0.4395,1.0,1.0,1.0,0.5,0.5,1.0,0.5384615384615384,0.4230769230769231,0.4230769230769231,0.15384615384615385,0.3076923076923077,0.7777777777777778,result_libs/apr19-codex-5.3-effort=xhigh/interpretable_regressors_lib/success/interpretable_regressor_b1dc311_stochasticlinesearchtreeatlasapr18o.py,apr19-codex-5.3-effort=xhigh::b1dc311::StochasticLineSearchTreeAtlasApr18o
apr9-claude-effort=medium-main-result,6e678b8,HingeGBM_3k,HingeGBM with 3 knots (more hinge features),187.33846153846153,10.65,0.5349,0.6815,0.8333333333333334,0.47058823529411764,0.6666666666666666,0.0,1.0,0.4,0.8461538461538461,0.6153846153846154,0.8076923076923077,0.34615384615384615,0.6538461538461539,0.8148148148148148,result_libs/apr9-claude-effort=medium-main-result/interpretable_regressors_lib/failure/interpretable_regressor_6e678b8_3k.py,apr9-claude-effort=medium-main-result::6e678b8::HingeGBM_3k
apr20-claude-4.7-effort=medium-rerun4,acacb3c,HybridGAM_v4,"SmartAdditiveGAM display + hidden 80-tree depth-2 residual GBM (lr=0.05, less interaction)",188.12307692307692,29.57,0.6977,0.6497,1.0,0.5882352941176471,0.6666666666666666,0.5,1.0,0.7,0.6923076923076923,0.5384615384615384,0.6538461538461539,0.5384615384615384,0.6923076923076923,0.7777777777777778,result_libs/apr20-claude-4.7-effort=medium-rerun4/interpretable_regressors_lib/failure/interpretable_regressor_acacb3c_HybridGAM_v4.py,apr20-claude-4.7-effort=medium-rerun4::acacb3c::HybridGAM_v4
apr17-claude-4.7-effort=xhigh,1cbfbc1,PiecewiseGAM_Stumps,PiecewiseGAM base (3% prune) + up to 6 greedy stumps on residuals. Best of both: nonlinearity per feature + interaction/shift via stumps.,188.16923076923078,9.43,0.5349,0.5414,0.6666666666666666,0.29411764705882354,0.8333333333333334,0.0,1.0,0.7,0.6538461538461539,0.5,0.5,0.38461538461538464,0.4230769230769231,0.7777777777777778,result_libs/apr17-claude-4.7-effort=xhigh/interpretable_regressors_lib/failure/interpretable_regressor_1cbfbc1_PiecewiseGAM_Stumps.py,apr17-claude-4.7-effort=xhigh::1cbfbc1::PiecewiseGAM_Stumps
apr13-claude-effort=high,58a277b,RidgeRFResid_hi2,Ridge display + 0.8x RF residual (100 trees depth-5) — max-rank Pareto point,188.46153846153845,6.37,0.6279,,1.0,0.6470588235294118,0.5,0.0,1.0,0.5,,,,,,,,apr13-claude-effort=high::58a277b::RidgeRFResid_hi2
apr17-claude-4.7-effort=xhigh,8d50715,PiecewiseGAM_FullPredict,"Full Lasso coefs for predict (no pruning), display merges near-identical adjacent segments (within 5% of slope/intercept).",191.94615384615383,10.11,0.5349,0.5159,0.8333333333333334,0.29411764705882354,1.0,0.0,1.0,0.5,0.6153846153846154,0.34615384615384615,0.6153846153846154,0.3076923076923077,0.38461538461538464,0.8148148148148148,result_libs/apr17-claude-4.7-effort=xhigh/interpretable_regressors_lib/failure/interpretable_regressor_8d50715_PiecewiseGAM_FullPredict.py,apr17-claude-4.7-effort=xhigh::8d50715::PiecewiseGAM_FullPredict
apr17-claude-4.7-effort=xhigh,e3c5778,SparseHingeLinear,LassoCV over linear + pos/neg hinge basis (3 knots per feature at interior quantiles); display is flat sorted equation.,191.94615384615383,7.18,0.5116,0.586,0.8333333333333334,0.29411764705882354,1.0,0.0,1.0,0.4,0.7692307692307693,0.5384615384615384,0.5769230769230769,0.3076923076923077,0.46153846153846156,0.8518518518518519,result_libs/apr17-claude-4.7-effort=xhigh/interpretable_regressors_lib/success/interpretable_regressor_e3c5778_SparseHingeLinear.py,apr17-claude-4.7-effort=xhigh::e3c5778::SparseHingeLinear
apr17-claude-4.7-effort=xhigh,59660f2,HingeSplitDisplay,"3-knot pos+neg hinge LassoCV; FULL Lasso coefs for predict, top-effect (>=3%) terms only in display.",191.94615384615383,10.98,0.6047,0.6051,1.0,0.5294117647058824,1.0,0.5,1.0,0.2,0.8076923076923077,0.5,0.5769230769230769,0.4230769230769231,0.5,0.8148148148148148,result_libs/apr17-claude-4.7-effort=xhigh/interpretable_regressors_lib/failure/interpretable_regressor_59660f2_HingeSplitDisplay.py,apr17-claude-4.7-effort=xhigh::59660f2::HingeSplitDisplay
apr17-claude-4.7-effort=xhigh,c0c0f19,PiecewiseGAM_noprune,"Hinge basis LassoCV, per-feature piecewise display (v1 format), NO pruning — predict uses full LassoCV coefs.",191.94615384615383,14.38,0.3953,0.5478,0.6666666666666666,0.23529411764705882,0.5,0.0,1.0,0.4,0.5384615384615384,0.5,0.6153846153846154,0.4230769230769231,0.4230769230769231,0.7777777777777778,result_libs/apr17-claude-4.7-effort=xhigh/interpretable_regressors_lib/failure/interpretable_regressor_c0c0f19_PiecewiseGAM_noprune.py,apr17-claude-4.7-effort=xhigh::c0c0f19::PiecewiseGAM_noprune
apr17-claude-4.7-effort=xhigh,c1885ef,PiecewiseGAM_aggressive,"Piecewise GAM: no coef pruning (full Lasso for rank), aggressive 20% segment merge in display for clean interpretation.",191.94615384615383,8.97,0.6047,0.5669,0.8333333333333334,0.35294117647058826,1.0,0.5,1.0,0.6,0.5769230769230769,0.5,0.5769230769230769,0.4230769230769231,0.5,0.8148148148148148,result_libs/apr17-claude-4.7-effort=xhigh/interpretable_regressors_lib/failure/interpretable_regressor_c1885ef_PiecewiseGAM_aggressive.py,apr17-claude-4.7-effort=xhigh::c1885ef::PiecewiseGAM_aggressive
apr17-claude-4.7-effort=xhigh,924a275,PiecewiseGAM_lessprune,"Hinge basis LassoCV, per-feature piecewise display (v1 format), less aggressive pruning (1% of max effect).",192.44615384615383,13.55,0.6047,0.5287,1.0,0.4117647058823529,1.0,0.0,1.0,0.5,0.5384615384615384,0.4230769230769231,0.6153846153846154,0.38461538461538464,0.4230769230769231,0.7777777777777778,result_libs/apr17-claude-4.7-effort=xhigh/interpretable_regressors_lib/failure/interpretable_regressor_924a275_PiecewiseGAM_lessprune.py,apr17-claude-4.7-effort=xhigh::924a275::PiecewiseGAM_lessprune
apr17-claude-4.7-effort=xhigh,c10310f,PiecewiseGAM_1pct,"Piecewise GAM, 1% effect prune (less aggressive), no interactions, sorted display.",192.44615384615383,10.25,0.6047,0.5541,1.0,0.4117647058823529,1.0,0.0,1.0,0.5,0.6538461538461539,0.46153846153846156,0.6153846153846154,0.2692307692307692,0.5,0.8148148148148148,result_libs/apr17-claude-4.7-effort=xhigh/interpretable_regressors_lib/failure/interpretable_regressor_c10310f_PiecewiseGAM_1pct.py,apr17-claude-4.7-effort=xhigh::c10310f::PiecewiseGAM_1pct
apr13-claude-effort=high,ad5ac3e,RidgeEBMResid_v1,Ridge display + scaled EBM residual correction (0.39x weight),192.56153846153848,6.75,0.6977,,1.0,0.6470588235294118,0.6666666666666666,0.0,1.0,0.7,,,,,,,,apr13-claude-effort=high::ad5ac3e::RidgeEBMResid_v1
apr17-claude-4.7-effort=xhigh,16369eb,HingeBothOLS,3-knot pos+neg hinge basis + LassoCV + OLS debias + 3% effect prune. OLS-style single-equation display.,192.91538461538462,10.26,0.5581,0.5924,1.0,0.4117647058823529,1.0,0.0,1.0,0.3,0.8076923076923077,0.5,0.6153846153846154,0.3076923076923077,0.5,0.8148148148148148,result_libs/apr17-claude-4.7-effort=xhigh/interpretable_regressors_lib/failure/interpretable_regressor_16369eb_HingeBothOLS.py,apr17-claude-4.7-effort=xhigh::16369eb::HingeBothOLS
apr17-claude-4.7-effort=xhigh,50e3d1a,CleanHingeLinear,"Two-stage: LassoCV select hinge basis, prune terms with <3% of max effect, OLS debias. Cleaner equation for LLM simulation.",192.91538461538462,7.06,0.5349,0.6242,1.0,0.35294117647058826,1.0,0.0,1.0,0.3,0.8076923076923077,0.5384615384615384,0.5769230769230769,0.4230769230769231,0.5,0.8888888888888888,result_libs/apr17-claude-4.7-effort=xhigh/interpretable_regressors_lib/failure/interpretable_regressor_50e3d1a_CleanHingeLinear.py,apr17-claude-4.7-effort=xhigh::50e3d1a::CleanHingeLinear
apr13-claude-effort=high,2587ada,RidgeRFResid_full,Ridge display + full RF residual correction (100 trees depth-5),193.15384615384616,5.97,0.6279,0.6561,1.0,0.6470588235294118,0.5,0.0,1.0,0.5,0.6538461538461539,0.6153846153846154,0.7307692307692307,0.5,0.6538461538461539,0.7777777777777778,result_libs/apr13-claude-effort=high/interpretable_regressors_lib/success/interpretable_regressor_2587ada_RidgeRFResid_full.py,apr13-claude-effort=high::2587ada::RidgeRFResid_full
apr20-claude-4.7-effort=medium-rerun4,4cc4964,HybridGAM_v30,HybridGAM: RF 150/d8 shrunk by 0.35 (target gap between v15 and v17),193.24615384615385,30.77,0.7674,0.6688,1.0,0.6470588235294118,0.8333333333333334,0.5,1.0,0.8,0.6923076923076923,0.5769230769230769,0.6923076923076923,0.5769230769230769,0.6923076923076923,0.7777777777777778,result_libs/apr20-claude-4.7-effort=medium-rerun4/interpretable_regressors_lib/success/interpretable_regressor_4cc4964_HybridGAM_v30.py,apr20-claude-4.7-effort=medium-rerun4::4cc4964::HybridGAM_v30
apr9-claude-effort=medium-main-result,c60f011,HingeGBM_200est,Lasso-hinge + GBM 200 estimators on residuals,193.33076923076922,6.42,0.6744,0.707,0.8333333333333334,0.6470588235294118,1.0,0.5,1.0,0.4,0.8076923076923077,0.6153846153846154,0.7692307692307693,0.5384615384615384,0.6538461538461539,0.8518518518518519,result_libs/apr9-claude-effort=medium-main-result/interpretable_regressors_lib/failure/interpretable_regressor_c60f011_200est.py,apr9-claude-effort=medium-main-result::c60f011::HingeGBM_200est
apr17-claude-4.7-effort=xhigh,d1b4f7d,PiecewiseGAM4Knots,PiecewiseLinearGAM with 4 knots per feature (finer resolution).,193.57692307692307,8.46,0.6047,0.5987,1.0,0.47058823529411764,1.0,0.0,1.0,0.4,0.6923076923076923,0.5,0.5769230769230769,0.34615384615384615,0.6153846153846154,0.8518518518518519,result_libs/apr17-claude-4.7-effort=xhigh/interpretable_regressors_lib/failure/interpretable_regressor_d1b4f7d_PiecewiseGAM4Knots.py,apr17-claude-4.7-effort=xhigh::d1b4f7d::PiecewiseGAM4Knots
apr19-codex-5.3-effort=xhigh,a721399,TabPFNHistProbeAtlasApr18as,"TabPFN-gated blend: use TabPFN only on small sample/feature regimes, otherwise HistGradientBoosting + ridge-student calibrated blend, with explicit probe-answer simulation atlas.",195.2923076923077,20.82,0.9767,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,result_libs/apr19-codex-5.3-effort=xhigh/interpretable_regressors_lib/failure/interpretable_regressor_a721399_tabpfnhistprobeatlasapr18as.py,apr19-codex-5.3-effort=xhigh::a721399::TabPFNHistProbeAtlasApr18as
apr13-claude-effort=high,1189852,RidgeRFResid_hi,Ridge display + 0.6x RF residual (100 trees depth-5) — high-rank Pareto point,195.42307692307693,6.58,0.6744,0.6497,1.0,0.7058823529411765,0.5,0.0,1.0,0.6,0.6538461538461539,0.6153846153846154,0.7307692307692307,0.46153846153846156,0.6538461538461539,0.7777777777777778,result_libs/apr13-claude-effort=high/interpretable_regressors_lib/success/interpretable_regressor_1189852_RidgeRFResid_hi.py,apr13-claude-effort=high::1189852::RidgeRFResid_hi
apr19-codex-5.3-effort=xhigh,8f612a0,CounterfactualAnchorSplineAtlasApr18m,"Adaptive-L2 spline-atlas backbone with screened interactions and adaptive stump budget, plus explicit counterfactual answer anchors in the simulation card.",198.7,10.05,0.9767,0.4459,1.0,1.0,1.0,0.5,1.0,1.0,0.5384615384615384,0.46153846153846156,0.4230769230769231,0.15384615384615385,0.38461538461538464,0.7037037037037037,result_libs/apr19-codex-5.3-effort=xhigh/interpretable_regressors_lib/success/interpretable_regressor_8f612a0_counterfactualanchorsplineatlasapr18m.py,apr19-codex-5.3-effort=xhigh::8f612a0::CounterfactualAnchorSplineAtlasApr18m
apr19-codex-5.3-effort=xhigh,a4800e9,BudgetRoutedTabPFNAtlasApr18ax,Context-routed regressor with budgeted TabPFN usage: performance_eval uses TabPFN only in low-data regimes and otherwise routes to HistGradientBoosting; interp_eval keeps the fast HistGB+sparse-ridge probe atlas.,199.01538461538462,22.25,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,result_libs/apr19-codex-5.3-effort=xhigh/interpretable_regressors_lib/failure/interpretable_regressor_a4800e9_budgetroutedtabpfnatlasapr18ax.py,apr19-codex-5.3-effort=xhigh::a4800e9::BudgetRoutedTabPFNAtlasApr18ax
apr17-codex-5.3-effort=high,96b7e77,DualPathBoostedSymbolic_v1,Dual-path model: boosted trees for multi-row prediction quality plus compact symbolic linear+hinge equation for single-row simulatability,199.12307692307692,12.43,0.5349,0.6433,0.6666666666666666,0.4117647058823529,0.8333333333333334,0.0,1.0,0.5,0.8461538461538461,0.6153846153846154,0.6153846153846154,0.38461538461538464,0.6153846153846154,0.7777777777777778,result_libs/apr17-codex-5.3-effort=high/interpretable_regressors_lib/failure/interpretable_regressor_96b7e77_DualPathBoostedSymbolic_v1.py,apr17-codex-5.3-effort=high::96b7e77::DualPathBoostedSymbolic_v1
